多边形1:
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
多边形2:
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
多边形3:
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
多边形4:
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
多边形5:
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
多边形6:
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    100,22,0 
    100,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
多边形7:
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
多边形8:
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
多边形9:
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
多边形10:
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
多边形11:
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
多边形12:
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
多边形13:
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
    100,22,0 
多边形14:
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
    101,22,0 
